Id,Address,Sold Price,Summary,Type,Year built,Heating,Cooling,Parking,Lot,Bedrooms,Bathrooms,Full bathrooms,Total interior livable area,Total spaces,Garage spaces,Region,Elementary School,Elementary School Score,Elementary School Distance,Middle School,Middle School Score,Middle School Distance,High School,High School Score,High School Distance,Flooring,Heating features,Cooling features,Appliances included,Laundry features,Parking features,Tax assessed value,Annual tax amount,Listed On,Listed Price,Last Sold On,Last Sold Price,City,Zip,State
29693,1644 N Occidental Blvd,1260000.0,"This magical hillside retreat has original charm combined with modern updates. From the covered front porch, enter into the  vaulted living room. Take in the wood-beamed ceiling, original peg & groove wood floors. The dining room is delightful with French doors. The kitchen has been updated and retains the home's character: hardwood maple custom cabinetry & brand-new stainless-steel appliances. Head up the stairs to the lovely master bedroom with walk-in closet. The updated bathroom is spacious with jetted tub & shower. The bright 2nd bedroom has ample closets. Relax in the family room in front of the fireplace looking onto the lush garden. The magical backyard - secluded and terraced & the lot goes street to street. A large bricked patio with fountain off of the family room. Stairs lead up the terraced garden to the top deck with vistas & a bonus structure (office/guest). EVcharger, tankless water heater. Steps to Silver Lake Reservoir!",SingleFamily,1939.0,Central,Central Air,"Garage - Two Door, Side By Side",5676.0,2,1.0,1.0,1278.0,2.0,2.0,Los Angeles,Micheltorena Street Elementary School,5.0,0.4,Thomas Starr King Middle School,6.0,0.9,John Marshall Senior High School,8.0,1.3,"Tile, Wood",Central,Central Air,"Dishwasher, Disposal, Refrigerator, Washer, Dryer",In Kitchen,"Garage - Two Door, Side By Side",304947.0,3843.0,2020-08-19,1175000.0,2000-01-31,217000.0,Los Angeles,90026,CA
7083,730 28th Ave,1953000.0,"Rare 3BD/2.5BA Beresford Park Home Nestled on an Expansive Central-San Mateo Lot w/Verdant Landscaped Yards, Bonus Garage & Workshop & Lots of Room to Grow! 730 28th Ave is a charming 1940s Contemporary chocked full of custom wood & glass detailing, hardwood flrs, skylights & a bright mstr suite w/views. The main living-level boasts a FLR w/FP, a FDR, 2 ample BDs w/Jack & Jill BA, a galley kitchen w/adjoining pantry/lndry rm &1/2 BA, PLUS a large fmly rm w/wet bar & sliding doors to the rear deck & expansive backyard. Up is a private Master w/views, a modern BA & lots of closets. Down is one of 2 large garages w/storage. The home's beautiful landscaping includes mature planting, custom features & room for gardening, entertainment & play! Also outback is a 2nd 2-car grg w/wrkshop rdy for hobbies or possible ADU addition. Wonderful area, walking distance to prks & top-rated schools & close to shopping/dining & easy 92/280/101/Cal Train commute access. Don't miss this unique opportunity!",SingleFamily,1940.0,Central,,"Attached, Detached, Guest, Interior Access, On Site (Single Family Only), Driveway",9996.0,3,2.0,2.0,1810.0,4.0,4.0,San Mateo,Meadow Heights Elementary School,5.0,0.2,Abbott Middle School,4.0,0.6,Hillsdale High School,7.0,0.3,"Tile, Vinyl, Wood",Central,,Dishwasher,Inside Room,"Attached, Detached, Guest, Interior Access, On Site (Single Family Only), Driveway",345946.0,4598.0,2020-02-20,1749000.0,,,San Mateo,94403,CA
41623,963 Shauna Ln,2700000.0,FIRST TIME ON THE MARKET SINCE 1950's - COVETED BARRON PARK NEIGHBORHOOD HOME WITH SOUGHT AFTER PALO ALTO SCHOOLS - SPACIOUS 8526' LOT - 4BR 2BA 1692' OPEN FLOOR PLAN - WITH VAULTED CEILINGS - WOOD BURNING FIREPLACE - PICTURESQUE GLASS SLIDERS OPEN TO BACKYARD - PRIVATE DECK & LUSH BACKYARD - SPACIOUS DINING ROOM - EATING AREA IN KITCHEN WITH BREAKFAST BAR OPENING TO GREAT ROOM - UPSTAIRS PRIMARY RETREAT W LARGE ENSUITE - REMODELED KITCHEN  AND BATHROOMS - ROOM TO EXPAND HOME TO SIDE-YARD OR BUILD AN ADU- EXTRA PRIVATE CU-DE-SAC WITH EXECUTIVE HOMES - 2 CAR ATTACHED GARAGE - EASY ACCESS TO WALKING TRAILS AND PARKS - SCHOOLS - HWY 280 - STANFORD UNIVERSITY - STANFORD SHOPPING CENTER - DOWNTOWN PALO ALTO - CLOSE PROXIMITY TO ALL MAJOR TECHNOLOGY COMPANIES. MAKE THIS YOUR DREAM HOME,SingleFamily,1951.0,"Wall Furnace, Floor Furnace",Central AC,"Garage, Garage - Attached, Covered",8524.0,Master Suite / Retreat,2.0,2.0,1672.0,2.0,2.0,Palo Alto,Barron Park Elementary School,7.0,0.3,Terman Middle School,7.0,0.7,Henry M. Gunn High School,9.0,0.5,Hardwood,Other,Central,,"In Utility Room, Outside","Garage, Garage - Attached, Covered",106836.0,2214.0,2020-11-12,2699999.0,,,Palo Alto,94306,CA
44920,11737 Courtleigh Dr,6950000.0,"11737 Courtleigh Drive is a spectacular 16 Unit apartment building with large spacious apartments and an excellent unit mix. The 15,432 sq. ft. building was built in 1990 and sits on a 13,146 sq. ft. lot. The property is located just south of Washington Blvd. between McLaughlin Avenue and Inglewood Blvd. in Mar Vista, one of the most desirable neighborhoods in the Westside of Los Angeles. This is a tremendous value-add opportunity with many rents well below market. The building is comprised of Two  1 Bedroom + 1 Bath Units, Two  1 Bedroom + Loft +1 Bath Units, Eleven  2 Bedroom + 2 Bath Units, and One  3 Bedroom +3 Bath Unit. The units have numerous amenities including dishwashers, fireplaces, air conditioners, patios, balconies, secured entry and gated parking.",Unknown,1990.0,,,Gated,,,,,,0.0,0.0,Los Angeles,Braddock Drive Elementary School,5.0,0.5,Marina Del Rey Middle School,2.0,0.8,Venice Senior High School,6.0,1.6,,,,Dishwasher,,Gated,,,2020-09-08,7295000.0,,,Los Angeles,90066,CA
220,200 Truckee Ln,583000.0,"Nicely updated single-story condo located in South San Jose. New updates include remodeled kitchen and bathrooms, laminate and tile floors, new paint & dual pane windows. Master bedroom features a walk-in closet with built-in storage. Home also includes vaulted ceiling, private back yard, and attached 2 car garage. Centrally located near Fwy 101, 87, 85 and Capital Expressway.",Condo,1973.0,Other,,"Garage, Garage - Attached, Covered",,2,2.0,,875.0,2.0,2.0,San Jose,Parkview Elementary School,5.0,0.3,,,,Andrew P. Hill High School,4.0,1.3,,Other,,,,"Garage, Garage - Attached, Covered",450560.0,6820.0,2014-09-12,385888.0,2014-10-15,410000.0,San Jose,95136,CA
14777,250 Perry St,1340000.0,"The Must See!!!  Beautiful Completely Remodeled Home With Over $200K Located In Highly Desirable Milpitas Area; Approx. 2,001 Sq Ft of Living Area & Approx. 6,180 Sq Ft of Lot Size With Spacious, Open Floor Plan, Separate Family & Living Room, 4 Beds, 2.5  Baths, Attached 2 Car Garage;  Home Is With New Recessed Lighting, Double Pane Windows, New Exterior & Interior Paint, New Laminate & Tile Flooring Throughout, Copper Pipes, New Central Heating & A/C Systems, Remodeled All Bathrooms, New Upgraded Kitchen With Quarts Counter top, New Stainless Steel Appliances, New Crown Molding Throughout, New Garage Door, New Gutters With Roof Clearance, New Entrance Door & Interior Doors, New Stamp Driveway And Professional Landscaping... Easy Access To Most Major Freeways and Close To VTA Light Rail, Cal Train...",SingleFamily,1966.0,Central Forced Air - Gas,Central AC,"Garage, Garage - Attached, Covered",6181.0,4,3.0,2.0,2001.0,2.0,2.0,Milpitas,Alexander Rose Elementary School,6.0,0.3,Rancho Milpitas Middle School,7.0,0.8,Milpitas High School,9.0,1.7,Laminate,"Forced air, Gas",Central,,,"Garage, Garage - Attached, Covered",462601.0,5630.0,2020-06-23,1299000.0,2020-01-30,1000000.0,Milpitas,95035,CA
43985,357 Saint Andrews Ln,1695000.0,"Welcome to one of Ocean Colony's finest original properties. With dream-like design and captivating style, this New England influenced luxury traditional home includes some of the finest design touches. A truly unique and intriguing floor plan w/ open concept on the lower level with walnut, stone and brick floors. Entertain in the spacious and elegant gourmet kitchen including spacious island w/ granite counters, Knotty Alder cabinets, Thermador oven range w/ hood, additional GE oven, Sub Zero fridge and built-in wet bar and office area. Grand and bright living room with high ceilings and separate and cozy family room. The grand master bedroom suite boasts rich hardwood floors, large walk-in closet, office or sitting area w/ an attractive and bright bathroom w/ marble tile, dual vanities, makeup vanity, jetted tub, and stand-in shower. Get crafty in the upstairs bonus room. Relax outdoors in the well manicured rear yard w/ gas fire pit.",SingleFamily,1976.0,"Gas, Central Forced Air",None,"Garage, Garage - Attached",6490.0,3,3.0,2.0,2720.0,0.0,0.0,Half Moon Bay,Alvin S. Hatch Elementary School,4.0,1.4,,,,Half Moon Bay High School,6.0,2.1,"Tile, Hardwood, Marble, Stone, Other","Forced air, Gas",None,"Dishwasher, Microwave, Refrigerator",,"Garage, Garage - Attached",1456560.0,17883.0,2020-10-18,1795000.0,2016-07-15,1400000.0,Half Moon Bay,94019,CA
26959,54664 Crane Vall,537500.0,"54664 Crane Vall, Bass Lake, CA 93604 is a single family home that contains 2,297 sq ft and was built in 1980. It contains 3 bedrooms and 3 bathrooms. This home last sold for $537,500 in September 2020. 
 
The Zestimate for this house is $559,612. The Rent Zestimate for this home is $2,465/mo.",SingleFamily,1980.0,Central,See Remarks,"Garage - Attached, Covered",13503.6,3,3.0,2.0,2297.0,4.0,4.0,Bass Lake,Oakhurst Elementary School,5.0,5.8,,,,Campbell High Community Day School,,4.8,"Carpet, Hardwood, Linoleum / Vinyl",Forced air,Central,Dishwasher,Common Area,"Garage - Attached, Covered",155488.0,2940.0,2017-05-02,749950.0,,,Bass Lake,93604,CA
5689,10776 Wilshire Blvd #1102,5520000.0,"Exceptional opportunity to own in one of the most prestigious, newer construction, full-service buildings in all of LA. The Carlyle has unparalleled services and amenities; extremely private with 24-hour white-glove concierge services. A rare opportunity to own a coveted southern exposure condominium with sweeping 180-degree panoramic views from downtown to the ocean. Exit the elevator into a private foyer and enter the home with 11-foot ceilings. This condominium has been impeccably maintained with considerable upgrades. Uniquely, this property comes with four deeded parking spaces instead of the normal two. Please review photos, floor plan and virtual tour.",Condo,2010.0,"Central, Fireplace(s), Forced Air, Natural Gas, Zoned","Central Air, Dual","Built-In Storage, Circular Driveway, Community Structure, Controlled Entrance, Covered, Garage Door Opener, Concrete, Guest, Parking Space, Underground, Tandem, Valet",,3,5.0,4.0,3535.0,0.0,0.0,Los Angeles,Fairburn Avenue Elementary School,9.0,0.5,,,,University Senior High School Charter,6.0,1.7,"Wood, Stone","Central, Fireplace(s), Forced Air, Natural Gas, Zoned","Central Air, Dual","Dishwasher, Disposal, Microwave, Refrigerator, Vented Exhaust Fan, Washer, Dryer","Inside, Laundry Room","Built-In Storage, Circular Driveway, Community Structure, Controlled Entrance, Covered, Garage Door Opener, Concrete, Guest, Parking Space, Underground, Tandem, Valet",4199836.0,50648.0,2020-01-13,5595000.0,2015-09-29,3880000.0,Los Angeles,90024,CA
11290,244 Forest Ave,2056000.0,"Ultimate Urban Dwelling! Rarely available 3 bed-plus-den townhouse in the heart of downtown Palo Alto. Location, location, location at its finest- restaurants, fine dining & cafe, Whole Foods, Art galleries, Stanford University and Shopping Center, train depot, bike trails, library, job centers, and all downtown has to offer. Stunning high ceiling floods LR with natural light. Well equipped kitchen with room for hangout. Easy living of two bedrooms on 2nd floor, and top floor features master suite with vaulted ceiling and a den perfect for 4th bedroom, office, homework, exercise, or art. This spacious 1,748 sqft home boasts 17 triple pane windows to delight city dwellers with amazing views all around. Enjoy city light on the private rooftop terrace steps from Master or head down to private courtyard perfect for wind down, entertaining, and casual gatherings. With two parking, secured access, excellent schools, and easy downtown living, this home is a rare find. Excellent value!",Townhouse,1978.0,Radiant,Ceiling Fan,"Carport, Garage",1398.0,3,3.0,2.0,1748.0,0.0,0.0,Palo Alto,Addison Elementary School,7.0,0.6,Frank S. Greene Jr. Middle,7.0,1.6,Palo Alto High School,9.0,0.4,"Tile, Carpet",Radiant,,,,"Carport, Garage",758649.0,9766.0,2020-03-29,1895000.0,,,Palo Alto,94301,CA
33973,2914-2916 Franklin St,1800000.0,"Classic Marina Flats offered For Sale for the first time in 91 years.  Built by the current Trustees grandfather in 1929 this building offers gorgeous architectural details and pride of ownership.  Both units are full 5 room flats with period details, hardwood floors and great scale.  Both flats feature two bedrooms, one split bath, wide living room with graceful windows, formal dining room used as office or 3rd bedroom, light-filled eat-in kitchen with adjoining laundry area.   The upper flat (2914) is vacant and staged for viewing with fresh interior paint, refinished hardwood floors and updated lighting.  The lower flat (2916) is tenant occupied on a month to month basis.  The ground floor consists of two car side by side parking with a third & fourth space in tandem, plus two substantial daylight storage rooms that offer tremendous potential.  Both units have back stairs that lead to a shared rear garden area.",MultiFamily,1929.0,Radiant,None,0 spaces,,,0.0,,3528.0,0.0,0.0,San Francisco,Sherman Elementary School,7.0,0.2,Marina Middle School,6.0,0.6,Galileo High School,8.0,0.2,"Tile, Hardwood, Carpet, Laminate","Radiant, Gas",None,"Dishwasher, Garbage disposal, Range / Oven, Refrigerator",Washer/Dryer - Some Units,,,,2020-08-03,1998000.0,,,San Francisco,94123,CA
25747,10751 Lansing St,825000.0,"This single story village home offers ocean views and comes with a coastal permit, working drawings and the foundation for a 2 story addition. The property is also zoned to allow a second residential unit of up to 900 sq.ft. Build in 1969 and remodeled in 2007, this inviting residence features a fenced courtyard entrance. Large windows bathe the interior in natural light. Beadboard ceilings and wood accents create the feel of a country cottage. A glass sunroom on the east side of the home extends the indoor living space and captures economical solar energy to augment the in-floor heating system. There is a very large 2-car garage and a detached building that houses an automatic generator sufficient to power the entire property. The garden benefits from a 20,000 gallon water cistern.",SingleFamily,1969.0,"Radiant, Propane / Butane",,Garage - Detached,24393.6,2,1.0,,1500.0,0.0,0.0,Mendocino,,,,,,,,,,"Tile, Laminate","Radiant, Propane / Butane",,"Dishwasher, Range / Oven, Refrigerator",Area,Garage - Detached,191837.0,2279.0,2020-03-06,849000.0,,,Mendocino,95460,CA
22852,101 Lombard St APT 420E,1200000.0,"MAJOR price adjustment! Amazing opportunity to own a coveted corner PENTHOUSE at 101 Lombard - a sophisticated, 24-hour doorman building. This gorgeous condominium enjoys abundant natural light with stunning views of Telegraph Hill and Coit Tower along with a private roof terrace w/ views of the Bay Bridge and outdoor deck off of the living room. Enjoy the best weather in San Francisco and walks on the Embarcadero. This sophisticated and spacious one bedroom home features a large open living room with wood burning fireplace and cozy dining area overlooking the pool and spa. Timeless upgrades include a gorgeous, remodeled kitchen with marble counters and stainless steel appliances. There are hardwood floors throughout the public rooms and a serene master suite with a large walk-in closet, remodeled bath and abundant storage. This is one of the largest 1 bedroom floor plans. 101 Lombard enjoys resort style living with lush gardens, pool, spa & club rom. Just minutes to the Ferry Bldg.",Condo,1983.0,"Central, Electric",,"Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site",,1,1.0,1.0,1277.0,1.0,1.0,San Francisco,Garfield Elementary School,8.0,0.2,Francisco Middle School,6.0,0.4,Galileo High School,8.0,1.2,Wood,"Central, Electric",,"Dishwasher, Disposal, Range Hood, Microwave, Self Cleaning Oven","Laundry Closet, In Kitchen","Attached, Enclosed, Garage Door Opener, Interior Access, Side By Side, Side by Side, On Site",829380.0,10603.0,2020-04-27,1299000.0,2001-09-28,614000.0,San Francisco,94111,CA
